metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1778563467.2252,elite,1641.4611286972,1776082450.8739,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Cincinnati Bell Telephone Company LLC,39.1811,-84.345,False,Fuse Internet Access,True,Ohio,success,America/New_York,45243,1778497392,1778568378.3952,4145,socks4,216.68.128.121:4145,True,981.6837310791,181487,511,99.719227683821,216.68.128.121
True,1778568349.4177,elite,840.59021748378,1778008515.3405,AS7552 Viettel Group,VIETEL-AS-AP,Ho Chi Minh City,Asia,AS,Vietnam,VN,,False,Viettel Corporation,10.822,106.6257,False,VIETEL,False,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1778005186,1778568378.2857,1080,socks4,171.247.247.179:1080,True,787.49823570251,10008,12609,44.24990051731,171.247.247.179
True,1778568377.9633,elite,6097.1250320483,1776596173.7259,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1778407353,1778568377.9633,8123,socks4,47.76.144.139:8123,True,3367.7518367767,548,39584,1.3654938702282,47.76.144.139
True,1778568191.7775,elite,6149.1031566307,1777070705.1278,AS204997 FIRST SERVER LIMITED,FIRSTBYTE-AS,Moscow,Europe,EU,Russia,RU,,False,First Server Limited,55.7487,37.6187,False,Firstbyte Hosting,False,Moscow,success,Europe/Moscow,129272,1778279088,1778568377.6623,1080,http,91.217.81.131:1080,False,283.57362747192,16249,6896,70.205227910996,91.217.81.131
True,1778567983.266,elite,2678.2403964543,1778021582.466,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,,True,Saxony,success,Europe/Berlin,08223,1778018514,1778568377.5573,10308,http,157.90.10.15:10308,False,4402.1461009979,3406,2134,61.480144404332,157.90.10.15
True,1778568377.1452,elite,7558.965538503,1778270430.6229,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,True,Bavaria,success,Europe/Berlin,90403,1778267759,1778568377.1452,8034,socks4,5.75.168.247:8034,True,1664.3905639648,2311,5822,28.415098979466,5.75.168.247
True,1778568377.0147,elite,8214.2958409128,1778333872.2919,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1778335218,1778568377.0147,54706,socks5,131.153.163.26:54706,True,2687.7913475037,257,624,29.171396140749,131.153.163.26
True,1778568376.8315,elite,4980.4950510801,1778382954.7267,AS215355 Alice Network,AliceNetwork,Tsuen Wan,Asia,AS,Hong Kong,HK,,False,Alice Networks LTD,22.3699,114.114,False,Alice Networks LTD,True,Tsuen Wan District,success,Asia/Hong_Kong,,1778381416,1778568376.8315,444,socks4,91.103.123.248:444,True,11728.486776352,10990,1576,87.458220595257,91.103.123.248
True,1778568261.4282,elite,3778.5287665675,1710540132.7056,AS9905 Linknet ASN,LINKNET-ID-AP,Bekasi,Asia,AS,Indonesia,ID,,False,PT. LINKNET,-6.2808,106.9835,False,,True,West Java,success,Asia/Jakarta,17530,1778267485,1778568376.8013,5678,socks4,139.255.86.226:5678,True,848.65593910217,68135,705999,8.8014478113608,139.255.86.226
True,1778568376.6745,elite,3806.4664906033,1776080823.2875,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1778498538,1778568376.6745,4145,socks4,72.207.113.97:4145,True,8165.0264263153,61636,51651,54.406948723154,72.207.113.97
True,1778565135.369,elite,1785.9208417494,1777723843.5826,AS58369 PT. Fiber Networks Indonesia,FIBERNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,False,FIBERNET,-6.2208,106.8403,False,,False,Jakarta,success,Asia/Jakarta,12850,1778328456,1778568376.6233,36439,socks4,116.197.131.29:36439,True,1874.174118042,70089,1960,97.279629141279,116.197.131.29
True,1778513953.122,elite,608.6292988606,1776953275.8022,AS16611 InfiniaHost.com,INFINIAHOST,Miami,North America,,United States,US,Downtown Miami,False,InfiniaHost.com,25.7729,-80.1906,False,InfiniaHost.com,False,Florida,success,America/New_York,33102,1778162896,1778568376.5977,1080,socks4,23.175.248.21:1080,True,581.88509941101,138354,1321,99.054233040988,23.175.248.21
True,1778568000.2274,elite,11515.780517075,1778487233.4769,AS35916 MULTACOM CORPORATION,MULTA-ASN1,Los Angeles,North America,,United States,US,,True,Multacom Corporation,34.0515,-118.2707,False,Brander Group Inc,False,California,success,America/Los_Angeles,90017,1778485811,1778568376.5837,9999,socks4,148.135.122.60:9999,True,2646.5573310852,4107,924,81.633870005963,148.135.122.60
True,1778568376.4617,transparent,5472.6998271327,1777223359.6995,AS45758 Triple T Broadband Public Company Limited,TTBP-AS-AP,Prasat,Asia,AS,Thailand,TH,,False,Triple T Broadband Public Company Limited,14.6395,103.4005,False,Triple T Broadband Public Company Limited,False,Surin,success,Asia/Bangkok,32140,1778433216,1778568376.4617,8080,http,49.48.68.205:8080,False,5752.0141601562,2729,8918,23.43092641882,49.48.68.205
True,1778561163.8741,elite,3002.9709291458,1778523930.7068,AS932 XNNET LLC,XNNET,Ashburn,North America,,United States,US,,False,Xnnet LLC,39.0469,-77.4903,False,VH Global Limited,True,Virginia,success,America/New_York,20149,1778522955,1778568376.4504,8000,socks5,43.255.157.95:8000,True,3251.335144043,150,4,97.402597402597,43.255.157.95
True,1778568376.2052,elite,3351.7353685581,1776084623.9744,AS3920 PUSHPKT OU,PUSHPKT,Amsterdam,Europe,EU,The Netherlands,NL,,False,PUSHPKT OU,52.3676,4.90414,False,ESTOXY OU,True,North Holland,success,Europe/Amsterdam,1012,1778159619,1778568376.2052,1080,socks5,37.49.224.243:1080,True,5264.8637294769,1912,3266,36.925453843183,37.49.224.243
True,1778568357.5977,elite,853.59661664638,1697020771.486,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,Fairlie-Poplar,True,Total Server Solutions L.L.C.,33.755,-84.3896,False,ThePrimeHost - COLO@,True,Georgia,success,America/New_York,30303,1777989662,1778568376.1423,4145,socks4,74.119.147.209:4145,True,789.80183601379,215639,736055,22.658438531713,74.119.147.209
True,1778568056.7109,elite,4046.2648989883,1778473374.8681,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Slough,Europe,EU,United Kingdom,GB,,True,"DigitalOcean, LLC",51.5177,-0.6215,False,Digitalocean,False,England,success,Europe/London,SL1,1778472195,1778568375.9893,9050,socks4,46.101.36.247:9050,True,237.38479614258,1757,1865,48.509110988404,46.101.36.247
True,1778566933.6017,elite,3086.9907772928,1776721367.4832,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,,True,Saxony,success,Europe/Berlin,08223,1778533139,1778568375.9153,8070,http,157.90.10.15:8070,False,6044.1007614136,10570,10223,50.834415428269,157.90.10.15
True,1778568334.3266,elite,4023.6462445085,1697036554.4359,AS53066 VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA,VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA,Pelotas,South America,SA,Brazil,BR,,False,VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA,-31.77,-52.341,False,VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA,False,Rio Grande do Sul,success,America/Sao_Paulo,96020,1778377680,1778568375.8945,30660,socks4,187.86.153.254:30660,True,2182.0456981659,84778,869262,8.8862102217936,187.86.153.254
True,1778566252.6739,elite,2593.5416842107,1697032231.9881,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Fuse Internet Access,39.1091,-84.6082,False,Fuse Internet Access - BRAS Norwood Region,True,Ohio,success,America/New_York,45238,1778113902,1778568375.8219,31034,socks4,72.49.49.11:31034,True,1169.7647571564,378647,701332,35.060589141085,72.49.49.11
True,1778513794.6709,elite,17.087553923358,1778501089.748,AS31898 Oracle Corporation,ORACLE-BMC-31898,Frankfurt am Main,Europe,EU,Germany,DE,,True,Oracle Corporation,50.1049,8.6295,False,Oracle Cloud Infrastructure (eu-frankfurt-1),True,Hesse,success,Europe/Berlin,60326,1778497352,1778568375.768,3128,socks4,130.61.119.46:3128,True,19.007205963135,5344,9,99.831869979451,130.61.119.46
True,1778568375.7296,elite,6116.1929603661,1778032396.5159,AS50053 VDSka hosting,VDSKA-AS,Helsinki,Europe,EU,Finland,FI,,False,Anton Levin,60.2188,24.8708,False,Vdska FL1,True,Uusimaa,success,Europe/Helsinki,00380,1778031698,1778568375.7296,1080,socks4,217.177.33.53:1080,True,8546.5989112854,4603,13671,25.188792820401,217.177.33.53
True,1778567661.8469,elite,9654.7573159109,1777276257.3489,AS209847 WorkTitans B.V.,THE,Paris,Europe,EU,France,FR,,False,WorkTitans B.V.,48.8566,2.35222,False,WorkTitans B.V,True,Île-de-France,success,Europe/Paris,75000,1778482903,1778568375.7277,1082,socks4,185.234.64.65:1082,True,7768.7976360321,29273,33190,46.864543809935,185.234.64.65
True,1778501328.5141,elite,305.56099642621,1778012113.3107,AS24940 Hetzner Online GmbH,HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,True,Hetzner Online GmbH,60.1719,24.9347,False,HETZNER-DC,False,Uusimaa,success,Europe/Helsinki,00201,1778012113,1778568375.5056,1080,socks4,46.62.214.3:1080,True,193.65501403809,41192,955,97.734121052507,46.62.214.3
True,1778568317.2293,elite,3619.2587556317,1776086296.309,AS38031 OptiMax Communication Ltd.,OPTIMAX-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,False,OptiMax Communication Ltd,23.7835,90.4148,False,OptiMax Communication Ltd,True,Dhaka Division,success,Asia/Dhaka,1212,1778504904,1778568375.4189,9696,socks4,114.134.88.74:9696,True,1137.51912117,70503,45894,60.571148740947,114.134.88.74
True,1778566015.7481,transparent,2870.6878810316,1772921007.5109,AS131111 PT Mora Telematika Indonesia,CEPATNET-AS-ID,Madusari,Asia,AS,Indonesia,ID,,False,MORATELINDONAP,-7.62306,109.079,False,,False,Central Java,success,Asia/Jakarta,,1778551476,1778568375.4156,8080,http,103.154.221.62:8080,False,2418.4157848358,74,850,8.008658008658,103.154.221.62
True,1778568346.7329,elite,967.83790823371,1696965524.8855,AS46562 Performive LLC,PERFORMIVE,Los Angeles,North America,,United States,US,,True,Total Server Solutions L.L.C.,34.0549,-118.243,False,Wonderwall.com,True,California,success,America/Los_Angeles,90009,1778467035,1778568375.3042,4145,socks4,68.71.247.130:4145,True,815.34862518311,235085,806654,22.566592975784,68.71.247.130
True,1778568338.0902,elite,1154.514757171,1777573468.4201,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,Netherlands,NL,,False,Servers Tech Fzco,52.3759,4.8975,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1778178051,1778568375.2568,1080,socks4,185.21.15.206:1080,True,94.439506530762,36154,20006,64.376780626781,185.21.15.206
True,1778568375.0252,elite,6090.4198142324,1710540224.9868,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1778362188,1778568375.0252,9060,socks4,161.97.129.202:9060,True,3170.8998680115,30027,532349,5.3393103546382,161.97.129.202
True,1778564885.9093,elite,1110.2835367501,1776662709.5148,AS210644 AEZA GROUP LLC,AEZA-AS,Moscow,Europe,EU,Russia,RU,,False,Aeza International LTD,55.7487,37.6187,False,Aeza Group LLC,False,Moscow,success,Europe/Moscow,129272,1778475553,1778568374.9708,31336,socks4,77.232.142.77:31336,True,1196.2568759918,137933,9542,93.529750805221,77.232.142.77
True,1778568311.5093,elite,4677.2688442399,1776589646.5191,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,False,Bavaria,success,Europe/Berlin,90403,1778401000,1778568374.8038,42872,socks4,85.10.201.144:42872,True,7311.5396499634,71534,38929,64.758335370214,85.10.201.144
True,1778567952.4934,elite,6126.8495550059,1778459926.8844,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,WebQuest Inc,False,Arizona,success,America/Phoenix,85036,1778456701,1778568374.7928,9192,http,174.138.165.122:9192,False,7064.7642612457,99,252,28.205128205128,174.138.165.122
True,1778568088.5895,elite,198.8099766912,1778513319.6273,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Frankfurt am Main,Europe,EU,Germany,DE,,True,Shenzhen Tencent Computer Systems Company Limited,50.1169,8.6837,False,"Tencent Cloud Computing (Beijing) Co., Ltd",False,Hesse,success,Europe/Berlin,60313,1778511876,1778568374.6003,1080,socks4,43.165.6.179:1080,True,14.59002494812,3867,229,94.4091796875,43.165.6.179
True,1778566092.1476,elite,955.0525493789,1776089544.4343,AS47242 Host SpA,HOST-SPA,Milan,Europe,EU,Italy,IT,,True,Host SpA,45.4642,9.18998,False,Host VDC,True,Lombardy,success,Europe/Rome,20121,1778504627,1778568374.5457,1080,socks4,149.62.186.244:1080,True,70.95742225647,124980,25586,83.006787720999,149.62.186.244
True,1778568348.3014,elite,4396.9729376737,1776088020.7087,AS38511 PT Remala Abadi,TACHYON-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,False,PT Remala Abadi,-6.2808,106.9835,False,,False,West Java,success,Asia/Jakarta,17530,1778504688,1778568374.5118,1081,socks4,101.255.119.68:1081,True,861.49859428406,6747,52053,11.474489795918,101.255.119.68
True,1778568374.0377,elite,9504.9295423694,1776822456.2576,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,True,Bavaria,success,Europe/Berlin,90403,1778030713,1778568374.4865,8021,socks4,5.75.168.247:8021,True,257.44605064392,16673,34957,32.293240364129,5.75.168.247
True,1778220486.4537,elite,1238.4589217628,1776078373.4356,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,Fairlie-Poplar,True,Total Server Solutions L.L.C.,33.755,-84.3896,False,Sharktek Consulting LLC,True,Georgia,success,America/New_York,30303,1778497551,1778568374.3621,18762,socks5,192.111.137.37:18762,True,1883.4209442139,13148,2824,82.319058352116,192.111.137.37
True,1778568374.3422,elite,9380.5575874245,1776204036.3391,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1778016495,1778568374.3422,8181,socks4,47.76.144.139:8181,True,6397.0186710358,824,41254,1.9582679785161,47.76.144.139
True,1778568328.3365,elite,1558.5709612452,1776084959.9872,AS13118 PJSC Rostelecom,ASN-YARTELECOM,Yaroslavl,Europe,EU,Russia,RU,,False,Yaroslavsky Branch,57.6299,39.8737,False,OJSC Rostelecom,False,Yaroslavl Oblast,success,Europe/Moscow,150048,1778503039,1778568374.2881,8080,socks4,85.113.204.41:8080,True,271.02661132812,45739,47972,48.808571032216,85.113.204.41
True,1778562433.8629,elite,898.64172364755,1778365375.8509,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Santa Clara,North America,,United States,US,,True,Shenzhen Tencent Computer Systems Company Limited,37.353,-121.9544,False,"Tencent Cloud Computing (Beijing) Co., Ltd",False,California,success,America/Los_Angeles,95052,1778365376,1778568373.9969,1080,socks4,43.162.114.110:1080,True,1154.5543670654,15140,97,99.363391743782,43.162.114.110
True,1778568265.3148,elite,4805.6239911557,1776123661.6798,AS200350 Yandex.Cloud LLC,YandexCloud,Moscow,Europe,EU,Russia,RU,Tsentralnyy administrativnyy okrug,False,Yandex.Cloud LLC,55.7341,37.5887,False,Yandex.Cloud LLC,True,Moscow,success,Europe/Moscow,101194,1778538567,1778568373.955,1080,socks4,89.169.168.25:1080,True,9293.8048839569,112050,31460,78.078182705038,89.169.168.25
True,1778568373.9255,elite,9361.6753190251,1776226937.9573,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Kuala Lumpur,Asia,AS,Malaysia,MY,,True,"Alibaba (US) Technology Co., Ltd.",3.1408,101.6852,False,Alibaba.com LLC,True,Kuala Lumpur,success,Asia/Kuala_Lumpur,50515,1778041231,1778568373.9255,1080,socks5,47.250.177.202:1080,True,6634.5782279968,177,7521,2.2992985190959,47.250.177.202
True,1778554821.7292,elite,1843.245546455,1778503100.4659,AS39494 JSC RU-CENTER,RU-CENTER-AS,Moscow,Europe,EU,Russia,RU,,False,"JSC ""RU-CENTER""",55.7487,37.6187,False,JSC Centrohost,False,Moscow,success,Europe/Moscow,129272,1778500518,1778568373.8891,1080,socks4,89.111.181.247:1080,True,523.63896369934,5170,9,99.826221278239,89.111.181.247
True,1778565301.4645,transparent,6109.9194164775,1750602845.5523,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Pueblo Viejo,South America,SA,Ecuador,EC,,False,Ufinet Panama S.A.,-1.55069,-79.5336,False,Negocios Y Telefonia Nedetel S.A,True,Los Ríos,success,America/Guayaquil,,1777971386,1778568373.8445,999,http,45.70.236.194:999,False,511.20662689209,126674,233751,35.145730734549,45.70.236.194
True,1778568294.2695,elite,3693.4507561946,1778542659.5283,AS215346 Big Data Host LLC,BIGDATAHOST-AS,Amsterdam,Europe,EU,The Netherlands,NL,,False,Big Data Host LLC,52.3676,4.90414,False,GLB Bulut Teknolojisi Limited Sirketi,False,North Holland,success,Europe/Amsterdam,1012,1778539791,1778568373.6271,65200,socks4,194.58.37.234:65200,True,4817.215681076,1098,415,72.571050892267,194.58.37.234
True,1778567568.6303,elite,10140.678682486,1750859343.9902,AS4134 CHINANET-BACKBONE,CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,False,Chinanet,23.1181,113.2539,False,Chinanet GD,False,Guangdong,success,Asia/Shanghai,,1778084254,1778568373.527,10817,http,58.63.109.230:10817,False,1447.3872184753,6500,35429,15.502396909061,58.63.109.230
True,1778568300.6358,elite,1867.9861717852,1696986761.991,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0496,-95.8858,False,Cox Communications,True,Oklahoma,success,America/Chicago,74133,1778503981,1778568373.4933,10919,socks4,98.178.72.21:10919,True,7996.0534572601,274890,748152,26.86986458034,98.178.72.21
True,1778568353.1972,elite,3750.5468584247,1710564039.9443,AS27843 ON EMPRESAS S.A.C.,WIN EMPRESAS S.A.C.,Lima,South America,SA,Peru,PE,,False,ON EMPRESAS S.A.C,-12.046,-77.0305,False,Miraflores De Turismo S.A.C,False,Lima Province,success,America/Lima,,1778462692,1778568373.3812,37209,socks4,190.12.95.170:37209,True,3974.324464798,74571,903784,7.6220799198655,190.12.95.170
True,1778568373.2553,elite,9773.6934059674,1776087856.9302,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1778504960,1778568373.2553,11,socks4,47.76.144.139:11,True,10460.381269455,971,43369,2.1898962562021,47.76.144.139
True,1778567781.6829,elite,2742.7231666682,1776642170.1471,AS202234 Semantic LLC,SemanticNetwork,Krasnogorsk,Europe,EU,Russia,RU,,False,Semantic,55.8217,37.3348,False,"""Semantic"" LLC",False,Moscow Oblast,success,Europe/Moscow,143404,1778455263,1778568372.8971,1080,socks5,185.49.110.155:1080,True,328.09829711914,3910,8209,32.263388068322,185.49.110.155
