alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787085648.3926,elite,4699.1633920778,1776081483.7563,"AS60068 Datacamp Limited",CDN77,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"DataCamp Limited",1.35208,103.82,false,"Cdn77 SGP",true,"North West",success,Asia/Singapore,858877,1786967679,1787085682.18,3905,socks5,138.199.25.13:3905,true,947.16548919678,20209,64025,23.991499869411,138.199.25.13
true,1787085586.21,transparent,3388.855096993,1781136612.2567,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Santa Clara","North America",NA,"United States",US,,true,"Shenzhen Tencent Computer Systems Company Limited",37.353,-121.9544,false,"Tencent Cloud Computing",true,California,success,America/Los_Angeles,95052,1786577897,1787085682.1713,8888,http,43.153.82.179:8888,true,302.41942405701,26722,28372,48.502559262352,43.153.82.179
true,1787085676.3729,elite,4228.2285474002,1710540204.3067,"AS6429 Telmex Chile Internet S.A.","Telmex Chile Internet S.A.",Santiago,"South America",SA,Chile,CL,,false,"Telmex Chile Internet S.A.",-33.4521,-70.6536,false,"Subcentro Las Condes S.A",true,"Santiago Metropolitan",success,America/Santiago,34033,1786752510,1787085682.0887,5678,socks4,190.54.100.74:5678,true,10842.729330063,222036,706225,23.919565725588,190.54.100.74
true,1787085676.9319,elite,11201.279563422,1782895986.2694,"AS146943 Tier 4 Cloud Services",TIER4CLOU-AS,Panvel,Asia,AS,India,IN,,true,"Tier 4 Cloud Services",18.9894,73.1074,false,T4C,true,Maharashtra,success,Asia/Kolkata,410206,1786523897,1787085682.0511,9053,socks5,43.242.227.10:9053,true,16395.975112915,18809,52378,26.42195906556,43.242.227.10
true,1787085682.0468,elite,4259.8098726338,1781089898.6574,"AS49981 WorldStream B.V.",WorldStream,Naaldwijk,Europe,EU,"The Netherlands",NL,,true,"WorldStream B.V.",51.9924,4.20803,false,"RichiR Investment EOOD",true,"South Holland",success,Europe/Amsterdam,2671,1786532799,1787085682.0468,1080,socks4,45.130.201.172:1080,true,8003.9584636688,78354,164040,32.325057550929,45.130.201.172
true,1787085682.0208,elite,5217.7786844641,1786330523.6802,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",22.3193,114.169,false,"Ucloud Information Technology (hk) Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1786934214,1787085682.0208,10808,socks4,165.154.20.187:10808,true,15840.176582336,41088,7097,85.271350005188,165.154.20.187
true,1787085682.0131,transparent,5361.4474130211,1779737965.8199,"AS47524 Turksat Uydu Haberlesme Kablo TV ve Isletme A.S.",AS-TURKSAT,Denizli,Asia,AS,Türkiye,TR,,false,"Turksat Internet Services",37.8468,29.0848,false,"Turksat Services",true,Denizli,success,Europe/Istanbul,20150,1786993180,1787085682.0131,8080,http,46.197.136.14:8080,false,6447.1600055695,20583,49228,29.483892223289,46.197.136.14
true,1787085681.157,elite,2133.1917130039,1710540274.7832,"AS203447 Miratel Ltd",CENTERTPA-AS,Odesa,Europe,EU,Ukraine,UA,,false,"Miratel Ltd",46.4752,30.7338,false,"Miratel Ltd",true,Odesa,success,Europe/Kyiv,65000,1786831442,1787085681.9966,4145,socks4,185.132.1.221:4145,true,1188.3947849274,218918,959213,18.58180457012,185.132.1.221
true,1787085512.5032,elite,2978.1880942724,1786442455.5231,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1787045651,1787085681.8483,8282,http,194.163.174.78:8282,true,373.36206436157,465,4174,10.023712006898,194.163.174.78
true,1787085489.6924,elite,13747.460832363,1785894457.365,"AS45090 Shenzhen Tencent Computer Systems Company Limited",TENCENT-NET-AP,Shanghai,Asia,AS,China,CN,,true,"Shenzhen Tencent Computer Systems Company Limited",31.2222,121.4581,false,"Tencent Cloud Computing (Beijing) Co., Ltd",false,Shanghai,success,Asia/Shanghai,,1786495582,1787085681.8041,1143,socks5,212.129.243.68:1143,true,13661.933422089,42172,13588,75.631276901004,212.129.243.68
true,1787085681.7915,elite,1259.952703197,1776078519.1558,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1786966064,1787085681.7915,4145,socks5,142.54.237.34:4145,true,992.4898147583,64912,55933,53.715089577558,142.54.237.34
true,1787085681.7473,transparent,6197.0107164293,1786661824.6507,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Pagerwojo,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.12678,112.408,false,,true,"East Java",success,Asia/Jakarta,,1786661497,1787085681.7473,8090,http,103.158.210.18:8090,false,7578.9930820465,1268,3029,29.508959739353,103.158.210.18
true,1787085681.6833,elite,3789.836884549,1784005135.8715,"AS7552 Viettel Group",VIETEL-AS-AP,"Cửa Nam",Asia,AS,Vietnam,VN,,false,"Viettel Group",21.0212,105.852,false,VIETTEL,true,Hanoi,success,Asia/Bangkok,,1787027338,1787085681.6833,1543,socks5,116.97.240.124:1543,true,1202.3694515228,8311,40600,16.99208766944,116.97.240.124
true,1787085527.973,transparent,6289.8482694098,1777175872.6038,"AS18678 INTERNEXA S.A. E.S.P","INTERNEXA S.A. E.S.P",Popayán,"South America",SA,Colombia,CO,,false,"Internexa S.a. E.S.P",2.43823,-76.6132,false,"Aulas Digitales De Colombia",true,"Cauca Department",success,America/Bogota,190001,1786850514,1787085681.6728,999,http,179.1.113.113:999,true,4946.1841583252,90643,43303,67.671300374778,179.1.113.113
true,1787085681.6138,elite,4608.2180863545,1786779502.4887,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Singapore,Asia,AS,Singapore,SG,"Pasir Ris",true,"Oracle Corporation",1.36945,103.969,false,"Oracle Public Cloud",true,"South East",success,Asia/Singapore,,1786776702,1787085681.6138,8118,http,168.138.177.132:8118,false,7949.2893218994,324,2382,11.973392461197,168.138.177.132
true,1787085392.8563,transparent,5428.3664869748,1786392258.8531,"AS269730 TECNOVEN SERVICES CA","TECNOVEN SERVICES CA",Maracaibo,"South America",SA,Venezuela,VE,,false,"Tecnoven Services C.A",10.6423,-71.6109,false,"Tecnoven Services C.A",false,Zulia,success,America/Caracas,,1786993561,1787085681.5678,999,http,38.51.207.119:999,false,1595.7307815552,4449,4092,52.089919213207,38.51.207.119
true,1787085681.4948,elite,9729.5306073366,1786617381.6335,"AS4181 TDS TELECOM",TDS-AS,Madison,"North America",NA,"United States",US,,false,"TDS TELECOM",43.0773,-89.3994,false,DIRECTNETWORKSINC,false,Wisconsin,success,America/Chicago,53706,1786617079,1787085681.4948,9050,socks4,96.60.107.42:9050,true,11934.841632843,1863,11380,14.067809408744,96.60.107.42
true,1787085681.4848,elite,8484.3532126509,1785498852.7676,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,NETCUP-KVM,true,Bavaria,success,Europe/Berlin,90403,1786707800,1787085681.4848,32769,socks4,159.195.67.82:32769,true,13565.117359161,8314,38350,17.816732384708,159.195.67.82
true,1787085556.2796,elite,2332.028513295,1786434783.876,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1787039225,1787085681.4765,1083,socks5,194.163.174.78:1083,true,546.19884490967,12698,7568,62.656666337708,194.163.174.78
true,1787085681.4527,transparent,5907.4376577321,1785154746.5712,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.","Santo Domingo","North America",NA,"Dominican Republic",DO,,false,"TELECABLE DOMINICANO, S.A.",18.4615,-69.8965,false,"Telecable Dominicano S.A",true,Nacional,success,America/Santo_Domingo,10203,1786968475,1787085681.4527,999,http,38.52.221.38:999,false,4110.5175018311,1733,13890,11.092619855341,38.52.221.38
true,1787085656.2749,elite,2336.1716448475,1776079296.0536,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1786965775,1787085681.406,4145,socks5,184.181.217.206:4145,true,2035.5730056763,122823,39631,75.604786585741,184.181.217.206
true,1787084602.9666,elite,1683.9149717507,1783652618.1366,"AS58461 CT HangZhou IDC",CT-HangZhou-IDC,Hangzhou,Asia,AS,China,CN,,false,Chinanet,30.2943,120.1663,false,,true,Zhejiang,success,Asia/Shanghai,,1786674021,1787085681.3904,8086,http,125.122.35.253:8086,false,1245.8024024963,55261,144,99.740095659237,125.122.35.253
